system:index,aClass,dClass,eClass,finalCla_1,finalClass,include,lat,lon,pointID,random,sysID,v1_2_Class,.geo
000000000000000003c0,0,0,0,2,2,1,-15.41356259,128.3467038,,0.506556206,2_70721,0,"{""type"":""Point"",""coordinates"":[128.34670248132647,-15.413560574595808]}"
000000000000000003cc,0,0,0,2,2,1,-4.903272933,119.543215,,0.590591625,2_52564,2,"{""type"":""Point"",""coordinates"":[119.54321520813566,-4.903272109379622]}"
000000000000000003ce,0,0,0,2,2,1,-7.41855661,112.8058504,,0.43831143,2_55065,0,"{""type"":""Point"",""coordinates"":[112.80585240805901,-7.418557372506321]}"
000000000000000003d0,0,0,0,2,2,1,-0.411697441,117.477089,,0.632952145,2_56226,2,"{""type"":""Point"",""coordinates"":[117.47709073502152,-0.4116954229614976]}"
000000000000000003d8,0,0,0,2,2,1,-0.321865014,103.2837085,,0.266226467,2_65873,0,"{""type"":""Point"",""coordinates"":[103.28370965448853,-0.3218668322398303]}"
000000000000000003da,0,0,0,2,2,1,-5.981252165,106.248148,,0.764488455,2_83066,0,"{""type"":""Point"",""coordinates"":[106.24814678942568,-5.981250870848056]}"
000000000000000003eb,0,0,0,2,2,1,13.15286326,100.0497735,,0.938028204,2_84141,0,"{""type"":""Point"",""coordinates"":[100.04977337008323,13.152863227014546]}"
000000000000000003ed,0,0,0,2,2,1,20.6987116,109.84141,,0.144821283,2_64579,2,"{""type"":""Point"",""coordinates"":[109.84141081402082,20.698710098192528]}"
000000000000000003ef,0,0,0,2,2,1,10.09859131,106.6973065,,0.593898351,2_70508,2,"{""type"":""Point"",""coordinates"":[106.69730757943823,10.09859304225468]}"
000000000000000003f3,0,0,0,2,2,1,16.02747215,94.3005548,,0.805972549,2_86095,2,"{""type"":""Point"",""coordinates"":[94.3005562816523,16.027471771230015]}"
000000000000000003f5,0,0,0,2,2,1,7.403645479,122.3279924,,0.836580913,2_51096,2,"{""type"":""Point"",""coordinates"":[122.32799070252841,7.403646138583595]}"
000000000000000003fa,0,0,0,2,2,1,14.76983076,120.8008564,,0.943621406,2_68785,2,"{""type"":""Point"",""coordinates"":[120.80085561014849,14.769831369217197]}"
000000000000000003fb,0,0,0,2,2,1,22.94449979,113.5245018,,0.318438249,2_62980,2,"{""type"":""Point"",""coordinates"":[113.52450342933761,22.944500670952117]}"
000000000000000003fc,0,0,0,2,2,1,22.58517368,114.1533234,,0.190135632,2_60081,0,"{""type"":""Point"",""coordinates"":[114.15332140079349,22.58517293076229]}"
000000000000000003fd,0,0,0,2,2,1,22.85466826,115.3211332,,0.889912908,2_60263,2,"{""type"":""Point"",""coordinates"":[115.32113321208466,22.854667621129394]}"
000000000000000003fe,0,0,0,2,2,1,22.85466826,115.949953,,0.430461563,2_76687,2,"{""type"":""Point"",""coordinates"":[115.94995118354055,22.854667621129398]}"
000000000000000003ff,0,0,0,2,2,1,23.66315201,117.0279322,,0.722106063,2_86004,2,"{""type"":""Point"",""coordinates"":[117.02793440411003,23.66315169223073]}"
00000000000000000400,0,0,0,2,2,1,23.66315201,116.9380998,,0.950055387,2_66730,0,"{""type"":""Point"",""coordinates"":[116.93810135428733,23.663151692230727]}"
00000000000000000401,0,0,0,2,2,1,23.57332049,116.9380998,,0.979196744,2_66757,2,"{""type"":""Point"",""coordinates"":[116.93810135428733,23.573318642408]}"
0000000000000000040a,0,0,0,2,2,1,25.90894021,119.6330456,,0.646011411,2_69946,0,"{""type"":""Point"",""coordinates"":[119.63304379885733,25.908942264990312]}"
00000000000000000410,0,0,0,2,2,1,30.31068507,121.3398447,,0.422076238,2_54470,0,"{""type"":""Point"",""coordinates"":[121.33984499088271,30.310685901585718]}"
00000000000000000416,0,0,0,2,2,1,29.14287521,121.6991708,,0.250866138,2_68675,2,"{""type"":""Point"",""coordinates"":[121.69917273107255,29.142874090294566]}"
00000000000000000418,0,0,0,2,2,1,23.03433132,120.1720348,,0.173594878,2_56012,2,"{""type"":""Point"",""coordinates"":[120.17203317959155,23.034329261673783]}"
00000000000000000419,0,0,0,2,2,1,23.39365743,120.1720348,,0.103239656,2_75757,2,"{""type"":""Point"",""coordinates"":[120.17203317959155,23.393657001863613]}"
0000000000000000041f,0,0,0,2,2,1,38.75484869,125.2026013,,0.689318065,2_62350,2,"{""type"":""Point"",""coordinates"":[125.20259924674389,38.75484989368775]}"
00000000000000000424,0,0,0,2,2,1,-6.789735017,108.6736002,,0.620220842,2_82394,2,"{""type"":""Point"",""coordinates"":[108.67359900272966,-6.789734941949383]}"
00000000000000000429,0,0,0,2,2,1,-2.747317164,-44.21966109,,0.376621985,2_74141,2,"{""type"":""Point"",""coordinates"":[-44.219661057828866,-2.7473190455438075]}"
00000000000000000430,0,0,0,2,2,1,21.6868584,92.05476751,,0.257444887,2_85147,2,"{""type"":""Point"",""coordinates"":[92.0547657088927,21.686860268939295]}"
00000000000000000431,0,0,0,2,2,1,21.6868584,91.87510445,,0.124558332,2_51066,2,"{""type"":""Point"",""coordinates"":[91.8751040683483,21.686860268939295]}"
00000000000000000439,0,0,0,2,2,1,6.415498673,3.211385599,,0.362047833,2_78869,2,"{""type"":""Point"",""coordinates"":[3.211386610378027,6.415500426937883]}"
0000000000000000043b,0,0,0,2,2,1,6.595161729,3.48088108,,0.711131058,2_55804,0,"{""type"":""Point"",""coordinates"":[3.480881300745135,6.5951620674822715]}"
00000000000000000443,0,0,0,2,2,1,-5.981252165,12.9131906,,0.177359163,2_55384,0,"{""type"":""Point"",""coordinates"":[12.91319100449288,-5.981250870848056]}"
00000000000000000464,0,0,0,2,2,1,-0.681191126,117.477089,,0.996905815,2_84190,2,"{""type"":""Point"",""coordinates"":[117.47709073502152,-0.681190113328606]}"
00000000000000000469,0,0,0,2,2,1,20.0698918,93.312408,,0.567464812,2_69555,2,"{""type"":""Point"",""coordinates"":[93.31240611090551,20.069892126736644]}"
0000000000000000046b,0,0,0,2,2,1,20.33938548,92.77341883,,0.035555597,2_75141,2,"{""type"":""Point"",""coordinates"":[92.77341673017132,20.339386817103758]}"
00000000000000000488,0,0,0,2,2,1,-17.92884536,36.8083779,,0.302609576,2_52814,0,"{""type"":""Point"",""coordinates"":[36.80837647914071,-17.928845837722502]}"
00000000000000000496,0,0,0,2,2,1,-6.071083693,107.4159579,,0.679971188,2_82156,0,"{""type"":""Point"",""coordinates"":[107.41595860071685,-6.071083920670777]}"
00000000000000000497,0,0,0,2,2,1,-5.981252165,107.2362948,,0.287796846,2_51590,0,"{""type"":""Point"",""coordinates"":[107.23629696017244,-5.981250870848057]}"
00000000000000000498,0,0,0,2,2,1,-5.981252165,12.73352755,,0.360050424,2_51164,0,"{""type"":""Point"",""coordinates"":[12.733529363948492,-5.981250870848057]}"
00000000000000000499,0,0,0,2,2,1,-5.532094526,134.7247432,,0.478338305,2_59866,2,"{""type"":""Point"",""coordinates"":[134.72474200031436,-5.532094539936561]}"
0000000000000000049a,0,0,0,2,2,1,3.091732144,117.5669214,,0.653241281,2_85713,2,"{""type"":""Point"",""coordinates"":[117.5669193257432,3.09173109270986]}"
0000000000000000049b,0,0,0,2,2,1,10.72741291,92.59375578,,0.819642208,2_72453,0,"{""type"":""Point"",""coordinates"":[92.59375508962691,10.727411013710569]}"
0000000000000000049c,0,0,0,2,2,1,15.66814694,94.9293764,,0.896149691,2_64438,0,"{""type"":""Point"",""coordinates"":[94.92937425310816,15.668148490141244]}"
0000000000000000049d,0,0,0,2,2,1,28.60388604,-14.03626684,,0.90017914,2_76084,2,"{""type"":""Point"",""coordinates"":[-14.036264654914813,28.603884709560347]}"
000000000000000004a2,0,0,0,2,2,1,18.63258646,37.88635534,,0.256904716,2_81057,0,"{""type"":""Point"",""coordinates"":[37.88635524060914,18.632585625078384]}"
000000000000000004a4,0,0,0,2,2,1,-1.66933883,132.0297965,,0.914639341,2_78088,0,"{""type"":""Point"",""coordinates"":[132.02979509664328,-1.6693402840753733]}"
000000000000000004a8,0,0,0,2,2,1,21.50719535,107.775284,,0.529917985,2_64730,2,"{""type"":""Point"",""coordinates"":[107.77528188180563,21.507194169293854]}"
000000000000000004a9,0,0,0,2,2,1,26.62759243,128.1670408,,0.546260602,2_77356,0,"{""type"":""Point"",""coordinates"":[128.16704084078208,26.627593286268915]}"
000000000000000004ba,0,0,0,2,2,1,1.384934014,103.9125292,,0.075102207,2_54952,2,"{""type"":""Point"",""coordinates"":[103.91252762594442,1.3849343597855415]}"
000000000000000004bd,0,0,0,2,2,1,21.41736472,109.1227569,,0.278477223,2_55209,2,"{""type"":""Point"",""coordinates"":[109.12275533364115,21.417365578572184]}"
000000000000000004c4,0,0,0,2,2,1,9.82909673,106.607475,,0.724419786,2_57904,2,"{""type"":""Point"",""coordinates"":[106.60747452961552,9.829098351887572]}"
000000000000000004d4,0,0,0,2,2,1,22.04618451,113.2550081,,0.151452922,2_63492,2,"{""type"":""Point"",""coordinates"":[113.2550087389705,22.046183550028072]}"
000000000000000004de,0,0,0,2,2,1,23.3038268,120.1720348,,0.597222121,2_65456,2,"{""type"":""Point"",""coordinates"":[120.17203317959155,23.30382841114195]}"
000000000000000004e2,0,0,0,2,2,1,4.259542904,100.6785942,,0.251503611,2_67075,2,"{""type"":""Point"",""coordinates"":[100.67859580064017,4.259542904001016]}"
0000000000000000050b,0,0,0,2,2,1,8.751118397,104.721012,,0.409665906,2_84821,0,"{""type"":""Point"",""coordinates"":[104.72101169704577,8.75111959041914]}"
00000000000000000515,0,0,0,2,2,1,1.384934014,103.7328661,,0.479683094,2_56972,0,"{""type"":""Point"",""coordinates"":[103.73286598540004,1.3849343597855412]}"
00000000000000000531,0,0,0,2,2,1,35.61074521,126.4602418,,0.301991006,2_76966,0,"{""type"":""Point"",""coordinates"":[126.46023964875673,35.61074665910517]}"
00000000000000000532,0,0,0,2,2,1,23.39365743,116.5787737,,0.816616479,2_77179,0,"{""type"":""Point"",""coordinates"":[116.57877361409751,23.393657001863613]}"
00000000000000000535,0,0,0,2,2,1,20.78854312,106.5176435,,0.295266024,2_79942,0,"{""type"":""Point"",""coordinates"":[106.5176414797928,20.78854314801525]}"
00000000000000000539,0,0,0,2,2,1,17.37494507,-16.10239198,,0.777232644,2_83120,2,"{""type"":""Point"",""coordinates"":[-16.102393587130013,17.374945223065556]}"
0000000000000000053d,0,0,0,2,2,1,28.42422299,129.5145137,,0.740810193,2_85053,0,"{""type"":""Point"",""coordinates"":[129.51451429261763,28.424223069015955]}"
0000000000000000053e,0,0,0,2,2,1,26.44792938,127.8975471,,0.122164499,2_84970,0,"{""type"":""Point"",""coordinates"":[127.89754615041497,26.44792718662348]}"
00000000000000000004,0,0,2,0,1,1,21.69819334,90.24757186,,0.265846536,1_1_382,0,"{""type"":""Point"",""coordinates"":[90.24757231575005,21.69819530381715]}"
00000000000000000009,0,0,2,0,1,1,22.6953233,69.09224706,,0.274800196,1_1_452,0,"{""type"":""Point"",""coordinates"":[69.0922458105836,22.69532164498451]}"
0000000000000000000f,0,0,2,0,1,1,15.74685552,95.99229807,,0.282598989,1_1_393,0,"{""type"":""Point"",""coordinates"":[95.99229908942017,15.746856082835615]}"
00000000000000000010,0,0,2,0,1,1,-8.30104537,142.6148619,,0.28509838,1_1_726,0,"{""type"":""Point"",""coordinates"":[142.61486268652573,-8.301044684690634]}"
00000000000000000016,0,0,2,0,1,1,3.938500295,-51.0753868,,0.290969345,1_1_922,0,"{""type"":""Point"",""coordinates"":[-51.075386236268194,3.938501005456072]}"
0000000000000000001a,0,0,2,0,1,1,15.38752852,-83.7021986,,0.293032235,1_1_996,0,"{""type"":""Point"",""coordinates"":[-83.70220057063055,15.387528342645787]}"
00000000000000000037,0,0,2,0,1,1,21.55895448,72.38457346,,0.328808482,1_1_478,0,"{""type"":""Point"",""coordinates"":[72.38457402328378,21.558955414322252]}"
00000000000000000051,0,0,2,0,1,1,-27.23303896,-48.60501978,,0.355244023,1_1_1043,0,"{""type"":""Point"",""coordinates"":[-48.60502195715391,-27.23304110910369]}"
0000000000000000005f,0,0,2,0,1,1,-16.21969455,137.6471775,,0.374022919,1_1_765,0,"{""type"":""Point"",""coordinates"":[137.6471788624291,-16.219694699441963]}"
0000000000000000007c,0,0,2,0,1,1,25.41721949,-108.9044337,,0.408843421,1_1_848,0,"{""type"":""Point"",""coordinates"":[-108.90443328696338,25.41721935542262]}"
00000000000000000080,0,0,2,0,1,1,54.25313903,19.38846272,,0.411877439,1_1_564,0,"{""type"":""Point"",""coordinates"":[19.388461221951154,54.253137847400076]}"
0000000000000000008a,0,0,2,0,1,1,7.001755394,-58.27089307,,0.424361715,1_1_933,0,"{""type"":""Point"",""coordinates"":[-58.2708949149801,7.001756278838625]}"
00000000000000000090,0,0,2,0,1,1,23.90804983,57.26143575,,0.427927821,1_1_499,0,"{""type"":""Point"",""coordinates"":[57.261434700298906,23.90804998118702]}"
00000000000000000097,0,0,2,0,1,1,25.96968339,50.2321187,,0.437043467,1_1_489,0,"{""type"":""Point"",""coordinates"":[50.23211671784893,25.96968413954035]}"
0000000000000000009a,0,0,2,0,1,1,51.52675216,-2.750517307,,0.437529247,1_1_612,0,"{""type"":""Point"",""coordinates"":[-2.750516220999128,51.526754281302196]}"
0000000000000000009c,0,0,2,0,1,1,-11.63379415,132.1360142,,0.437802554,1_1_349,0,"{""type"":""Point"",""coordinates"":[132.1360153428374,-11.633794648440299]}"
000000000000000000a9,0,0,2,0,1,1,24.86026312,-77.07263185,,0.44747657,1_1_882,0,"{""type"":""Point"",""coordinates"":[-77.07263207941989,24.86026425654407]}"
000000000000000000b2,0,0,2,0,1,1,52.06574222,-81.11954128,,0.454743119,1_1_632,0,"{""type"":""Point"",""coordinates"":[-81.11954274968734,52.06574366203642]}"
000000000000000000bd,0,0,2,0,1,1,-16.04901464,123.359473,,0.47,1_2_184,0,"{""type"":""Point"",""coordinates"":[123.35947441731258,-16.049013688419212]}"
000000000000000000cb,0,0,2,0,1,1,-20.15431547,148.3865367,,0.483705191,1_1_803,0,"{""type"":""Point"",""coordinates"":[148.38653580786183,-20.154316286981537]}"
000000000000000000d3,0,0,2,0,1,1,22.72227366,69.73454339,,0.494823319,1_1_453,0,"{""type"":""Point"",""coordinates"":[69.73454364452405,22.722272451751536]}"
000000000000000000f3,0,0,2,0,1,1,25.00848514,-77.05915712,,0.528570333,1_1_881,0,"{""type"":""Point"",""coordinates"":[-77.05915667603638,25.008484775560614]}"
00000000000000000111,0,0,2,0,1,1,-11.17565336,132.2617783,,0.566096271,1_1_348,0,"{""type"":""Point"",""coordinates"":[132.2617798289488,-11.175653228906109]}"
0000000000000000011a,0,0,2,0,1,1,25.5115426,36.78883056,,0.570736729,1_1_140,0,"{""type"":""Point"",""coordinates"":[36.78883223922346,25.51154272000616]}"
00000000000000000120,0,0,2,0,1,1,22.2776076,87.94788565,,0.574406284,1_1_461,0,"{""type"":""Point"",""coordinates"":[87.94788458855746,22.277606435600863]}"
00000000000000000135,0,0,2,0,1,1,-5.534233415,38.99419457,,0.596391463,1_1_180,0,"{""type"":""Point"",""coordinates"":[38.994196601832506,-5.5342349084422136]}"
00000000000000000140,0,0,2,0,1,1,5.820471701,-53.96347042,,0.603657318,1_1_906,2,"{""type"":""Point"",""coordinates"":[-53.96347018386718,5.8204735232650116]}"
00000000000000000142,0,0,2,0,1,1,-16.23765995,145.4849792,,0.607912144,1_1_742,0,"{""type"":""Point"",""coordinates"":[145.4849809159804,-16.237660417586294]}"
0000000000000000015e,0,0,2,0,1,1,15.49981882,40.81328211,,0.642042688,1_1_161,0,"{""type"":""Point"",""coordinates"":[40.8132824174847,15.49981742537366]}"
00000000000000000160,0,0,2,0,1,1,4.257402219,-51.59640966,,0.647861572,1_1_908,0,"{""type"":""Point"",""coordinates"":[-51.59640989885808,4.257402535495362]}"
0000000000000000016c,0,0,2,0,1,1,-30.15705519,-50.19054715,,0.657602503,1_1_1054,0,"{""type"":""Point"",""coordinates"":[-50.190548977828705,-30.157056492991337]}"
00000000000000000187,0,0,2,0,1,1,-32.67683044,137.8133658,,0.684999259,1_1_786,0,"{""type"":""Point"",""coordinates"":[137.81336509958996,-32.67683207087887]}"
0000000000000000018f,0,0,2,0,1,1,16.71254445,41.58134257,,0.696590363,1_1_158,0,"{""type"":""Point"",""coordinates"":[41.58134473753654,16.712545761576173]}"
00000000000000000193,0,0,2,0,1,1,-16.17927036,123.4493045,,0.703784597,1_1_303,0,"{""type"":""Point"",""coordinates"":[123.44930300803424,-16.17926848929142]}"
00000000000000000196,0,0,2,0,1,1,15.49981882,40.81328211,,0.706558325,1_1_162,0,"{""type"":""Point"",""coordinates"":[40.8132824174847,15.49981742537366]}"
000000000000000001b2,0,0,2,0,1,1,-0.148833322,-48.94637959,,0.737639706,1_1_1028,0,"{""type"":""Point"",""coordinates"":[-48.94637952009835,-0.14883141586086304]}"
000000000000000001cb,0,0,2,0,1,1,21.7071765,88.33416122,,0.768986675,1_1_463,0,"{""type"":""Point"",""coordinates"":[88.33416313551432,21.7071759333388]}"
000000000000000001d4,0,0,2,0,1,1,37.33786234,-75.79702325,,0.774475379,1_1_894,0,"{""type"":""Point"",""coordinates"":[-75.79702150016168,37.33786351553004]}"
000000000000000001e2,0,0,2,0,1,1,18.71578752,-91.53101535,,0.78561252,1_1_834,0,"{""type"":""Point"",""coordinates"":[-91.53101753555916,18.71578799163463]}"
000000000000000001e4,0,0,2,0,1,1,-17.21682451,139.1877891,,0.787238078,1_1_760,0,"{""type"":""Point"",""coordinates"":[139.18778935819253,-17.21682549971037]}"
000000000000000001f5,0,0,2,0,1,1,8.964574276,80.90958545,,0.809595752,1_1_473,0,"{""type"":""Point"",""coordinates"":[80.90958597658584,8.96457229874654]}"
000000000000000001fe,0,0,2,0,1,1,-11.00946504,-37.05717688,,0.818648273,1_1_10,0,"{""type"":""Point"",""coordinates"":[-37.05717648151878,-11.009466991745231]}"
00000000000000000200,0,0,2,0,1,1,-2.435046603,-79.85291763,,0.819845764,1_1_1007,0,"{""type"":""Point"",""coordinates"":[-79.85291725905182,-2.4350481987709927]}"
00000000000000000209,0,0,2,0,1,1,-18.87870687,146.2889705,,0.832028971,1_1_733,0,"{""type"":""Point"",""coordinates"":[146.28897021321984,-18.878705707723327]}"
0000000000000000020c,0,0,2,0,1,1,21.648786,90.87639346,,0.832755284,1_1_385,0,"{""type"":""Point"",""coordinates"":[90.87639474630699,21.648784005043925]}"
0000000000000000020f,0,0,2,0,1,1,27.38902153,33.87379658,,0.834521582,1_1_126,0,"{""type"":""Point"",""coordinates"":[33.87379748485745,27.38902046395323]}"
0000000000000000022f,0,0,2,0,1,1,-17.10004352,123.5571033,,0.858676984,1_1_319,0,"{""type"":""Point"",""coordinates"":[123.55710177600129,-17.100041643120623]}"
0000000000000000024b,0,0,2,0,1,1,21.98116356,88.16348132,,0.888229935,1_1_462,0,"{""type"":""Point"",""coordinates"":[88.16348212449157,21.98116539756778]}"
0000000000000000024f,0,0,2,0,1,1,50.35894229,-4.327059722,,0.892894003,1_1_611,0,"{""type"":""Point"",""coordinates"":[-4.327058153051239,50.358942470011044]}"
00000000000000000265,0,0,2,0,1,1,21.88684045,72.3576231,,0.919204478,1_1_455,0,"{""type"":""Point"",""coordinates"":[72.35762321651676,21.886842032984234]}"
00000000000000000282,0,0,2,0,1,1,14.1927692,93.3602352,,0.955244558,1_1_381,0,"{""type"":""Point"",""coordinates"":[93.36023442880479,14.192770183688658]}"
00000000000000000317,0,0,2,2,2,1,53.55245311,8.20443751,,0.434369478,1_1_583,2,"{""type"":""Point"",""coordinates"":[8.204438260367729,53.552452544265805]}"
0000000000000000035d,0,0,2,2,2,1,0.502444356,-49.76384649,,0.838740268,1_1_910,0,"{""type"":""Point"",""coordinates"":[-49.76384867982237,0.5024425885001745]}"
000000000000000004b2,0,0,2,2,2,1,23.12416375,120.0822042,,0.262734434,2_52140,2,"{""type"":""Point"",""coordinates"":[120.0822045888699,23.124162311496505]}"
000000000000000004b8,0,0,2,2,2,1,1.205270958,102.2057302,,0.823341414,2_53596,0,"{""type"":""Point"",""coordinates"":[102.2057308930201,1.2052727192411539]}"
000000000000000004bf,0,0,2,2,2,1,2.103585338,100.7684248,,0.609589502,2_56561,2,"{""type"":""Point"",""coordinates"":[100.76842439136183,2.1035853810641463]}"
000000000000000004c0,0,0,2,2,2,1,24.38180424,121.7890032,,0.801402193,2_56910,0,"{""type"":""Point"",""coordinates"":[121.7890013217942,24.381802713509327]}"
000000000000000004d0,0,0,2,2,2,1,9.379939091,106.3379804,,0.489270916,2_62365,0,"{""type"":""Point"",""coordinates"":[106.33797983924842,9.379937561875023]}"
000000000000000004d2,0,0,2,2,2,1,1.564596171,110.7397253,,0.830471923,2_63252,0,"{""type"":""Point"",""coordinates"":[110.73972347584382,1.5645960003299293]}"
00000000000000000516,0,0,2,2,2,1,10.45791743,106.6973065,,0.0940251,2_57084,0,"{""type"":""Point"",""coordinates"":[106.69730757943825,10.457916323343458]}"
0000000000000000054c,0,0,2,2,2,1,-3.37613696,114.0634909,,0.171950336,2_78808,2,"{""type"":""Point"",""coordinates"":[114.06349281007184,-3.3761370169996914]}"
0000000000000000000b,2,0,0,0,1,1,15.45939464,-16.72830304,,0.276309312,1_1_50,2,"{""type"":""Point"",""coordinates"":[-16.728304224699052,15.459395674324176]}"
